,id,dominant_driver,area_ha,year
1759,26,2,8907.931190000001,2001
1760,26,2,5412.58731,2002
1761,26,2,9323.000979999999,2003
1762,26,2,2044.41846,2004
1763,26,2,6795.02156,2005
1764,26,2,9689.816730000002,2006
1765,26,2,4697.96619,2007
1766,26,2,6866.03528,2008
1767,26,2,4360.66531,2009
1768,26,2,8308.9927,2010
1769,26,2,3341.8425500000003,2011
1770,26,2,7958.20623,2012
1771,26,2,4260.54665,2013
1772,26,2,3960.04709,2014
1773,26,2,1036.0442699999999,2015
1774,26,2,2339.56847,2016
1775,26,2,4635.00167,2017
1776,26,2,3295.54601,2018
1777,26,2,2205.70921,2019
1778,26,2,2847.23101,2020
1779,26,2,3002.9275500000003,2021
1780,26,3,58.466989999999996,2001
1781,26,3,40.01571,2002
1782,26,3,76.23488,2003
1783,26,3,23.84238,2004
1784,26,3,91.57297,2005
1785,26,3,85.11882,2006
1786,26,3,110.02423999999999,2007
1787,26,3,58.54291,2008
1788,26,3,45.103100000000005,2009
1789,26,3,130.07005999999998,2010
1790,26,3,9.491389999999999,2011
1791,26,3,26.803689999999996,2012
1792,26,3,61.656090000000006,2013
1793,26,3,87.24489,2014
1794,26,3,3.4168999999999996,2015
1795,26,3,13.287949999999999,2016
1796,26,3,16.85672,2017
1797,26,3,30.524320000000003,2018
1798,26,3,9.33952,2019
1799,26,3,118.52853,2020
1800,26,3,61.04864,2021
1801,26,5,27.03149,2001
1802,26,5,19.81803,2002
1803,26,5,26.87963,2003
1804,26,5,59.37816,2005
1805,26,5,29.91687,2006
1806,26,5,13.06016,2007
1807,26,5,18.375339999999998,2008
1808,26,5,61.200509999999994,2009
1809,26,5,40.09165,2010
1810,26,5,22.32376,2011
1811,26,5,86.71337,2012
1812,26,5,55.961259999999996,2013
1813,26,5,29.765009999999997,2014
1814,26,5,8.95988,2015
1815,26,5,13.439810000000001,2016
1816,26,5,17.767889999999998,2017
1817,26,5,3.7206300000000003,2018
1818,26,5,12.75643,2019
1819,26,5,14.35099,2020
1820,26,5,13.363879999999998,2021
